CPU_Model,RAM_Capacity_GB,CPU_Freq_MHz,Num_Cores,Total_Threads,Target_Load_Pct,Achieved_Load_Pct,Avg_Power_Watts
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,60,59.9,144.0
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,50,49.9,129.0
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,40,39.9,119.0
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,30,29.9,99.4
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,20,20.1,89.0
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,10,10.1,78.6
Intel Xeon E5-2660 2.20 GHz,24.0,2200,16,32,0,0.0,56.1
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,100,99.7,1005.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,90,90.7,849.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,80,80.0,696.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,70,70.0,571.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,60,60.0,493.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,50,50.0,425.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,40,40.0,371.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,30,30.1,328.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,20,20.0,284.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,10,10.0,233.0
Intel Xeon Platinum 8380HL 2.9GHz,384.0,2900,112,224,0,0.0,89.2
Intel Xeon E5-4607,60.0,2200,24,48,100,100.2,324.0
Intel Xeon E5-4607,60.0,2200,24,48,90,90.0,287.0
Intel Xeon E5-4607,60.0,2200,24,48,80,80.0,253.0
Intel Xeon E5-4607,60.0,2200,24,48,70,69.9,226.0
Intel Xeon E5-4607,60.0,2200,24,48,60,60.0,197.0
Intel Xeon E5-4607,60.0,2200,24,48,50,50.1,183.0
Intel Xeon E5-4607,60.0,2200,24,48,40,40.0,172.0
Intel Xeon E5-4607,60.0,2200,24,48,30,29.9,161.0
Intel Xeon E5-4607,60.0,2200,24,48,20,20.0,150.0
Intel Xeon E5-4607,60.0,2200,24,48,10,10.0,138.0
Intel Xeon E5-4607,60.0,2200,24,48,0,0.0,89.6
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,100,99.7,414.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,90,90.0,335.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,80,79.9,282.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,70,70.0,247.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,60,60.0,218.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,50,50.1,184.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,40,40.0,155.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,30,30.0,141.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,20,20.0,122.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,10,10.0,108.0
Intel Xeon Platinum 8280 2.70GHz,192.0,2700,56,112,0,0.0,48.2
AMD Opteron 6262 HE,32.0,1600,32,32,100,99.6,213.0
AMD Opteron 6262 HE,32.0,1600,32,32,90,89.9,203.0
AMD Opteron 6262 HE,32.0,1600,32,32,80,79.9,193.0
AMD Opteron 6262 HE,32.0,1600,32,32,70,70.1,182.0
AMD Opteron 6262 HE,32.0,1600,32,32,60,59.7,169.0
AMD Opteron 6262 HE,32.0,1600,32,32,50,49.9,156.0
AMD Opteron 6262 HE,32.0,1600,32,32,40,39.7,143.0
AMD Opteron 6262 HE,32.0,1600,32,32,30,30.3,130.0
AMD Opteron 6262 HE,32.0,1600,32,32,20,20.0,115.0
AMD Opteron 6262 HE,32.0,1600,32,32,10,10.0,99.0
AMD Opteron 6262 HE,32.0,1600,32,32,0,0.0,70.3
Intel Xeon E3-1260L,8.0,2400,4,8,100,99.0,58.0
Intel Xeon E3-1260L,8.0,2400,4,8,90,89.8,54.6
Intel Xeon E3-1260L,8.0,2400,4,8,80,79.5,53.0
Intel Xeon E3-1260L,8.0,2400,4,8,70,70.3,47.5
Intel Xeon E3-1260L,8.0,2400,4,8,60,59.7,44.6
Intel Xeon E3-1260L,8.0,2400,4,8,50,50.3,38.9
Intel Xeon E3-1260L,8.0,2400,4,8,40,40.2,34.9
Intel Xeon E3-1260L,8.0,2400,4,8,30,30.0,31.9
Intel Xeon E3-1260L,8.0,2400,4,8,20,20.2,28.9
Intel Xeon E3-1260L,8.0,2400,4,8,10,10.1,24.3
Intel Xeon E3-1260L,8.0,2400,4,8,0,0.0,21.5
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,100,99.5,231.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,90,90.0,222.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,80,80.1,212.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,70,70.0,203.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,60,60.0,194.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,50,50.0,183.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,40,39.9,168.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,30,30.1,149.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,20,20.0,129.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,10,10.0,113.0
AMD EPYC 7702P 2.00 GHz,128.0,2000,64,128,0,0.0,79.5
Intel Xeon L5630,16.0,2133,8,16,100,99.5,138.0
Intel Xeon L5630,16.0,2133,8,16,90,90.0,132.0
Intel Xeon L5630,16.0,2133,8,16,80,80.2,127.0
Intel Xeon L5630,16.0,2133,8,16,70,70.3,122.0
Intel Xeon L5630,16.0,2133,8,16,60,60.0,116.0
Intel Xeon L5630,16.0,2133,8,16,50,50.2,110.0
Intel Xeon L5630,16.0,2133,8,16,40,40.1,104.0
Intel Xeon L5630,16.0,2133,8,16,30,30.1,98.4
Intel Xeon L5630,16.0,2133,8,16,20,19.9,92.1
Intel Xeon L5630,16.0,2133,8,16,10,10.0,81.8
Intel Xeon L5630,16.0,2133,8,16,0,0.0,60.7
Intel Xeon Silver 4214,384.0,2200,24,48,100,99.6,289.0
Intel Xeon Silver 4214,384.0,2200,24,48,90,90.0,261.0
Intel Xeon Silver 4214,384.0,2200,24,48,80,80.2,242.0
Intel Xeon Silver 4214,384.0,2200,24,48,70,70.0,212.0
Intel Xeon Silver 4214,384.0,2200,24,48,60,60.0,198.0
Intel Xeon Silver 4214,384.0,2200,24,48,50,50.0,184.0
Intel Xeon Silver 4214,384.0,2200,24,48,40,40.0,175.0
Intel Xeon Silver 4214,384.0,2200,24,48,30,30.0,161.0
Intel Xeon Silver 4214,384.0,2200,24,48,20,20.0,150.0
Intel Xeon Silver 4214,384.0,2200,24,48,10,10.0,138.0
Intel Xeon Silver 4214,384.0,2200,24,48,0,0.0,112.0
Intel Xeon X5670,16.0,2933,12,24,100,99.9,257.0
Intel Xeon X5670,16.0,2933,12,24,90,89.8,236.0
Intel Xeon X5670,16.0,2933,12,24,80,79.9,220.0
Intel Xeon X5670,16.0,2933,12,24,70,69.9,203.0
Intel Xeon X5670,16.0,2933,12,24,60,60.1,187.0
Intel Xeon X5670,16.0,2933,12,24,50,49.9,171.0
Intel Xeon X5670,16.0,2933,12,24,40,39.9,157.0
Intel Xeon X5670,16.0,2933,12,24,30,29.9,143.0
Intel Xeon X5670,16.0,2933,12,24,20,20.0,131.0
Intel Xeon X5670,16.0,2933,12,24,10,10.0,118.0
Intel Xeon X5670,16.0,2933,12,24,0,0.0,79.0
AMD Opteron 6238,64.0,2600,48,48,100,99.7,559.0
AMD Opteron 6238,64.0,2600,48,48,90,89.8,530.0
AMD Opteron 6238,64.0,2600,48,48,80,80.1,497.0
AMD Opteron 6238,64.0,2600,48,48,70,70.0,463.0
AMD Opteron 6238,64.0,2600,48,48,60,60.0,428.0
AMD Opteron 6238,64.0,2600,48,48,50,49.8,386.0
AMD Opteron 6238,64.0,2600,48,48,40,39.9,339.0
AMD Opteron 6238,64.0,2600,48,48,30,30.0,293.0
AMD Opteron 6238,64.0,2600,48,48,20,19.8,254.0
AMD Opteron 6238,64.0,2600,48,48,10,10.0,220.0
AMD Opteron 6238,64.0,2600,48,48,0,0.0,127.0
Intel Xeon E5-2640,128.0,2500,12,24,100,99.8,307.0
Intel Xeon E5-2640,128.0,2500,12,24,90,90.1,291.0
Intel Xeon E5-2640,128.0,2500,12,24,80,80.1,261.0
Intel Xeon E5-2640,128.0,2500,12,24,70,70.0,241.0
Intel Xeon E5-2640,128.0,2500,12,24,60,60.1,224.0
Intel Xeon E5-2640,128.0,2500,12,24,50,49.7,203.0
Intel Xeon E5-2640,128.0,2500,12,24,40,40.0,183.0
Intel Xeon E5-2640,128.0,2500,12,24,30,30.1,166.0
Intel Xeon E5-2640,128.0,2500,12,24,20,20.2,151.0
Intel Xeon E5-2640,128.0,2500,12,24,10,10.1,137.0
Intel Xeon E5-2640,128.0,2500,12,24,0,0.0,99.5
Intel Xeon X5570,8.0,2933,8,16,100,99.7,244.0
Intel Xeon X5570,8.0,2933,8,16,90,89.7,228.0
Intel Xeon X5570,8.0,2933,8,16,80,79.8,212.0
Intel Xeon X5570,8.0,2933,8,16,70,70.0,196.0
Intel Xeon X5570,8.0,2933,8,16,60,59.6,180.0
Intel Xeon X5570,8.0,2933,8,16,50,50.3,166.0
Intel Xeon X5570,8.0,2933,8,16,40,40.0,151.0
Intel Xeon X5570,8.0,2933,8,16,30,30.2,137.0
Intel Xeon X5570,8.0,2933,8,16,20,19.8,122.0
Intel Xeon X5570,8.0,2933,8,16,10,9.9,106.0
Intel Xeon X5570,8.0,2933,8,16,0,0.0,74.3
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,100,99.8,609.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,90,89.9,541.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,80,80.0,423.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,70,70.0,365.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,60,60.0,325.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,50,50.0,290.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,40,39.9,267.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,30,30.0,242.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,20,20.1,215.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,10,10.0,183.0
Intel Xeon Platinum 8380 2.3GHz,256.0,2300,80,160,0,0.0,119.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,100,100.0,219.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,90,90.0,193.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,80,79.7,167.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,70,70.1,147.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,60,60.2,130.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,50,49.8,115.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,40,39.8,107.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,30,30.1,98.5
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,20,20.0,89.0
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,10,10.0,78.7
Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),24.0,2000,16,32,0,0.0,56.1
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,100,99.8,647.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,90,90.0,577.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,80,80.0,458.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,70,70.2,400.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,60,60.0,350.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,50,49.9,313.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,40,40.0,282.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,30,30.1,256.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,20,20.0,228.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,10,10.0,199.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,0,0.0,143.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,100,99.7,894.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,90,90.0,796.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,80,79.9,663.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,70,70.0,575.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,60,60.0,495.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,50,49.9,427.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,40,40.0,376.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,30,30.0,331.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,20,20.0,289.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,10,10.0,243.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),384.0,2700,112,224,0,0.0,123.0
Intel Xeon E5462,16.0,2800,8,8,100,99.3,252.0
Intel Xeon E5462,16.0,2800,8,8,90,90.4,241.0
Intel Xeon E5462,16.0,2800,8,8,80,80.0,228.0
Intel Xeon E5462,16.0,2800,8,8,70,69.9,215.0
Intel Xeon E5462,16.0,2800,8,8,60,59.9,202.0
Intel Xeon E5462,16.0,2800,8,8,50,49.9,190.0
Intel Xeon E5462,16.0,2800,8,8,40,40.1,177.0
Intel Xeon E5462,16.0,2800,8,8,30,30.0,166.0
Intel Xeon E5462,16.0,2800,8,8,20,20.0,155.0
Intel Xeon E5462,16.0,2800,8,8,10,9.9,143.0
Intel Xeon E5462,16.0,2800,8,8,0,0.0,130.0
Intel Xeon processor L5335,8.0,2000,8,8,100,99.6,300.0
Intel Xeon processor L5335,8.0,2000,8,8,90,90.2,294.0
Intel Xeon processor L5335,8.0,2000,8,8,80,79.7,287.0
Intel Xeon processor L5335,8.0,2000,8,8,70,70.6,279.0
Intel Xeon processor L5335,8.0,2000,8,8,60,59.7,271.0
Intel Xeon processor L5335,8.0,2000,8,8,50,49.9,263.0
Intel Xeon processor L5335,8.0,2000,8,8,40,39.9,255.0
Intel Xeon processor L5335,8.0,2000,8,8,30,29.7,247.0
Intel Xeon processor L5335,8.0,2000,8,8,20,19.9,239.0
Intel Xeon processor L5335,8.0,2000,8,8,10,10.0,231.0
Intel Xeon processor L5335,8.0,2000,8,8,0,0.0,223.0
Intel Xeon X7560,128.0,2266,64,128,100,99.4,1749.0
Intel Xeon X7560,128.0,2266,64,128,90,90.0,1687.0
Intel Xeon X7560,128.0,2266,64,128,80,80.3,1625.0
Intel Xeon X7560,128.0,2266,64,128,70,70.0,1552.0
Intel Xeon X7560,128.0,2266,64,128,60,60.0,1461.0
Intel Xeon X7560,128.0,2266,64,128,50,50.0,1361.0
Intel Xeon X7560,128.0,2266,64,128,40,39.9,1274.0
Intel Xeon X7560,128.0,2266,64,128,30,30.0,1202.0
Intel Xeon X7560,128.0,2266,64,128,20,19.9,1134.0
Intel Xeon X7560,128.0,2266,64,128,10,10.0,1060.0
Intel Xeon X7560,128.0,2266,64,128,0,0.0,993.0
Intel Xeon E5-2470,32.0,2300,16,32,100,99.6,294.0
Intel Xeon E5-2470,32.0,2300,16,32,90,89.8,264.0
Intel Xeon E5-2470,32.0,2300,16,32,80,79.9,216.0
Intel Xeon E5-2470,32.0,2300,16,32,70,70.0,200.0
Intel Xeon E5-2470,32.0,2300,16,32,60,60.0,180.0
Intel Xeon E5-2470,32.0,2300,16,32,50,50.1,155.0
Intel Xeon E5-2470,32.0,2300,16,32,40,40.0,133.0
Intel Xeon E5-2470,32.0,2300,16,32,30,30.0,116.0
Intel Xeon E5-2470,32.0,2300,16,32,20,20.0,104.0
Intel Xeon E5-2470,32.0,2300,16,32,10,9.9,94.0
Intel Xeon E5-2470,32.0,2300,16,32,0,0.0,80.6
Intel Xeon X5670,12.0,2933,12,24,100,99.7,244.0
Intel Xeon X5670,12.0,2933,12,24,90,90.1,229.0
Intel Xeon X5670,12.0,2933,12,24,80,80.1,215.0
Intel Xeon X5670,12.0,2933,12,24,70,69.9,199.0
Intel Xeon X5670,12.0,2933,12,24,60,60.0,183.0
Intel Xeon X5670,12.0,2933,12,24,50,49.9,165.0
Intel Xeon X5670,12.0,2933,12,24,40,40.2,150.0
Intel Xeon X5670,12.0,2933,12,24,30,29.9,136.0
Intel Xeon X5670,12.0,2933,12,24,20,20.0,125.0
Intel Xeon X5670,12.0,2933,12,24,10,10.0,113.0
Intel Xeon X5670,12.0,2933,12,24,0,0.0,65.4
Intel Xeon X3480,8.0,3067,4,8,100,99.6,119.0
Intel Xeon X3480,8.0,3067,4,8,90,90.1,109.0
Intel Xeon X3480,8.0,3067,4,8,80,79.4,98.3
Intel Xeon X3480,8.0,3067,4,8,70,70.4,88.0
Intel Xeon X3480,8.0,3067,4,8,60,59.9,77.8
Intel Xeon X3480,8.0,3067,4,8,50,50.1,69.0
Intel Xeon X3480,8.0,3067,4,8,40,40.3,62.9
Intel Xeon X3480,8.0,3067,4,8,30,30.1,57.4
Intel Xeon X3480,8.0,3067,4,8,20,19.9,52.8
Intel Xeon X3480,8.0,3067,4,8,10,9.8,48.6
Intel Xeon X3480,8.0,3067,4,8,0,0.0,45.0
Intel Xeon E5-2660,16.0,2200,16,32,100,100.0,231.0
Intel Xeon E5-2660,16.0,2200,16,32,90,91.0,209.0
Intel Xeon E5-2660,16.0,2200,16,32,80,80.1,169.0
Intel Xeon E5-2660,16.0,2200,16,32,70,70.1,146.0
Intel Xeon E5-2660,16.0,2200,16,32,60,60.3,127.0
Intel Xeon E5-2660,16.0,2200,16,32,50,50.0,110.0
Intel Xeon E5-2660,16.0,2200,16,32,40,40.1,100.0
Intel Xeon E5-2660,16.0,2200,16,32,30,29.8,91.3
Intel Xeon E5-2660,16.0,2200,16,32,20,19.9,81.9
Intel Xeon E5-2660,16.0,2200,16,32,10,10.0,71.3
Intel Xeon E5-2660,16.0,2200,16,32,0,0.0,52.4
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,100,99.8,667.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,90,90.1,582.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,80,80.1,490.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,70,70.0,452.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,60,60.1,405.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,50,50.1,346.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,40,39.9,286.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,30,29.9,239.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,20,20.0,202.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,10,10.0,172.0
Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),32.0,2700,32,64,0,0.0,134.0
Intel Xeon X5650,24.0,2666,12,24,100,99.3,258.0
Intel Xeon X5650,24.0,2666,12,24,90,90.3,242.0
Intel Xeon X5650,24.0,2666,12,24,80,80.1,224.0
Intel Xeon X5650,24.0,2666,12,24,70,69.7,204.0
Intel Xeon X5650,24.0,2666,12,24,60,59.8,185.0
Intel Xeon X5650,24.0,2666,12,24,50,50.1,170.0
Intel Xeon X5650,24.0,2666,12,24,40,39.7,157.0
Intel Xeon X5650,24.0,2666,12,24,30,30.1,146.0
Intel Xeon X5650,24.0,2666,12,24,20,20.2,135.0
Intel Xeon X5650,24.0,2666,12,24,10,10.0,121.0
Intel Xeon X5650,24.0,2666,12,24,0,0.0,80.1
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,100,99.7,469.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,90,90.0,421.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,80,80.0,358.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,70,70.0,307.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,60,59.9,268.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,50,50.0,233.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,40,40.0,203.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,30,30.0,178.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,20,20.0,153.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,10,10.1,128.0
Intel Xeon Platinum 8180 2.50 GHz,192.0,2500,56,112,0,0.0,56.0
Intel Xeon X5670,12.0,2933,12,24,100,99.4,244.0
Intel Xeon X5670,12.0,2933,12,24,90,89.7,220.0
Intel Xeon X5670,12.0,2933,12,24,80,80.4,200.0
Intel Xeon X5670,12.0,2933,12,24,70,70.1,181.0
Intel Xeon X5670,12.0,2933,12,24,60,59.6,164.0
Intel Xeon X5670,12.0,2933,12,24,50,49.8,153.0
Intel Xeon X5670,12.0,2933,12,24,40,40.4,142.0
Intel Xeon X5670,12.0,2933,12,24,30,30.1,130.0
Intel Xeon X5670,12.0,2933,12,24,20,20.0,119.0
Intel Xeon X5670,12.0,2933,12,24,10,9.9,105.0
Intel Xeon X5670,12.0,2933,12,24,0,0.0,62.3
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,100,98.5,454.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,90,90.1,398.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,80,80.0,331.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,70,70.0,274.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,60,59.9,238.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,50,49.9,203.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,40,40.0,178.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,30,30.0,156.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,20,20.0,135.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,10,10.0,114.0
Intel Xeon Platinum 8180 2.50GHz,192.0,2500,56,112,0,0.0,40.3
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,100,99.7,416.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,90,88.3,325.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,80,78.5,280.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,70,69.2,246.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,60,59.7,217.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,50,49.5,194.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,40,40.0,175.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,30,30.1,156.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,20,20.0,137.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,10,10.0,118.0
Intel Xeon Platinum 8276M 2.20GHz,192.0,2200,56,112,0,0.0,48.1
Intel Xeon L5530,8.0,2400,8,16,100,99.2,172.0
Intel Xeon L5530,8.0,2400,8,16,90,89.5,161.0
Intel Xeon L5530,8.0,2400,8,16,80,80.2,150.0
Intel Xeon L5530,8.0,2400,8,16,70,70.1,140.0
Intel Xeon L5530,8.0,2400,8,16,60,60.1,132.0
Intel Xeon L5530,8.0,2400,8,16,50,50.1,124.0
Intel Xeon L5530,8.0,2400,8,16,40,40.0,116.0
Intel Xeon L5530,8.0,2400,8,16,30,29.9,109.0
Intel Xeon L5530,8.0,2400,8,16,20,20.1,101.0
Intel Xeon L5530,8.0,2400,8,16,10,10.1,89.0
Intel Xeon L5530,8.0,2400,8,16,0,0.0,62.8
Intel Xeon E5-2650L,16.0,1800,16,32,100,99.6,161.0
Intel Xeon E5-2650L,16.0,1800,16,32,90,89.8,146.0
Intel Xeon E5-2650L,16.0,1800,16,32,80,80.2,131.0
Intel Xeon E5-2650L,16.0,1800,16,32,70,70.1,117.0
Intel Xeon E5-2650L,16.0,1800,16,32,60,59.9,106.0
Intel Xeon E5-2650L,16.0,1800,16,32,50,49.9,100.0
Intel Xeon E5-2650L,16.0,1800,16,32,40,40.2,94.2
Intel Xeon E5-2650L,16.0,1800,16,32,30,30.1,87.3
Intel Xeon E5-2650L,16.0,1800,16,32,20,20.0,80.2
Intel Xeon E5-2650L,16.0,1800,16,32,10,10.0,72.5
Intel Xeon E5-2650L,16.0,1800,16,32,0,0.0,52.2
Intel Xeon Gold 6336Y Processor,256.0,2400,48,96,100,99.9,650.0
Intel Xeon Gold 6336Y Processor,256.0,2400,48,96,90,90.1,583.0
Intel Xeon Gold 6336Y Processor,256.0,2400,48,96,80,79.8,487.0
Intel Xeon Gold 6336Y Processor,256.0,2400,48,96,70,70.1,396.0
Intel Xeon Gold 6336Y Processor,256.0,2400,48,96,60,60.0,329.0
Intel Xeon Gold 6336Y Processor,256.0,2400,48,96,50,49.9,270.0
Intel Xeon Gold 6336Y Processor,256.0,2400,48,96,40,40.0,245.0
